Date,DLs,GDDs,PTTs,PTRs,DTRs,PTSs,PARs,RH2M,PRECTOTCORR
2022-05-12,14.333083333333333,17.675,253.33724791666663,1.233161043506573,20.73,150545.56710638365,146.66,62.81,0.0
2022-05-13,14.369586111111111,19.285,277.1174681527778,1.342070665841106,16.89,134514.0990007575,121.91,84.12,1.04
2022-05-14,14.405469444444446,21.335,307.34069059722225,1.4810346918772557,11.31,100147.49229852857,114.37,85.81,2.33
2022-05-15,14.440722222222222,21.345,308.2372158333333,1.4781116672373265,10.39,92495.27129767874,106.19,85.0,2.77
2022-05-16,14.475319444444445,18.645,269.89233104166664,1.2880544758655297,9.99,78057.41859452882,65.54,92.06,17.53
2022-05-17,14.509250000000002,12.9,187.169325,0.8890879955890207,7.66,41604.31762054576,106.6,78.69,0.85
2022-05-18,14.542488888888888,10.615,154.36851955555557,0.7299300746318833,9.61,43147.02567388177,114.97,70.69,3.22
2022-05-19,14.575024999999998,12.35,180.00155875,0.8473398844941947,9.2,48272.900826292,71.06,85.12,4.83
2022-05-20,14.606833333333332,17.49,255.473515,1.19738478565968,14.8,110457.10801870067,94.97,85.56,6.94
2022-05-21,14.637902777777777,23.095,338.0623646527777,1.5777533401206345,15.53,153701.15626660036,128.02,87.06,0.79
2022-05-22,14.66821111111111,21.245,311.6261450555556,1.4483702095006663,13.250000000000002,121131.44921054052,81.91,86.38,9.74
2022-05-23,14.697741666666667,13.075,192.17297229166667,0.8895924487265333,10.63,60049.05500576177,107.9,74.94,0.01
2022-05-24,14.726477777777776,12.565,185.03819327777776,0.8532250677728627,15.31,83438.30096199442,124.89,74.5,0.15
2022-05-25,14.7544,15.325,226.11118,1.03867320934772,15.17,101218.32965578527,119.71,80.12,1.45
2022-05-26,14.781491666666668,19.28,284.9871593333333,1.3043338544429717,12.02,101269.34911185584,130.39,75.62,1.29
2022-05-27,14.807738888888888,19.075,282.4576193055555,1.2881777659054403,7.649999999999999,63993.147709963865,49.7,92.75,14.15
2022-05-28,14.833119444444446,17.29,256.46463519444444,1.1656347853705005,5.859999999999999,44584.87904658856,73.71,87.06,1.81
2022-05-29,14.857622222222222,17.63,261.9398797777778,1.1865963299047402,13.64,106168.40708218656,149.8,69.81,0.0
2022-05-30,14.881227777777776,20.55,305.8092308333333,1.3809344435065654,17.06,155273.8699181164,139.6,79.44,0.09
2022-05-31,14.903919444444444,23.105,344.3550587638889,1.5502633442247016,14.93,153248.68807526343,133.55,82.56,3.36
2022-06-01,14.925683333333334,22.38,334.03679300000005,1.499428836870674,9.48,94529.39139024413,82.51,85.0,33.99
2022-06-02,14.946505555555555,19.475,291.08319569444444,1.302980146604316,9.11,79269.32768071252,118.09,76.0,8.19
2022-06-03,14.966366666666666,17.03,254.87722433333332,1.1378847237472467,11.08,84531.22563490506,142.02,68.88,0.0
2022-06-04,14.985258333333334,15.19,227.62607408333335,1.013662872011438,9.54,65082.55778916652,160.8,70.0,0.0
2022-06-05,15.003166666666669,14.58,218.74617000000003,0.9717948433108567,16.68,109483.69181339882,155.57,62.19,0.0
2022-06-06,15.020072222222224,18.07,271.4127050555556,1.2030567984397174,15.159999999999998,123603.67725712249,115.88,70.75,0.51
2022-06-07,15.035969444444444,18.645,280.34565029166663,1.2400264624699031,6.390000000000001,53871.13311272224,50.47,85.31,50.58
2022-06-08,15.050844444444444,16.615,250.06978044444443,1.1039247705555095,10.85,81673.62163624789,128.29,73.12,1.2
