Date,DLs,GDDs,PTTs,PTRs,DTRs,PTSs,PARs,RH2M,PRECTOTCORR
2021-05-14,14.528355555555557,13.025,189.2318311111111,0.8965226621962261,8.389999999999999,46132.03451032961,57.68,63.75,0.61
2021-05-15,14.565547222222223,16.415,239.09345765277777,1.1269744795414292,15.61,108724.49443749616,131.51,67.38,0.56
2021-05-16,14.602055555555555,16.525,241.29896805555552,1.1316899827649836,13.19,92948.8995192589,109.03,77.81,0.05
2021-05-17,14.637861111111112,16.58,242.69573722222225,1.1326791444560622,16.76,119081.35846941426,141.86,69.75,0.03
2021-05-18,14.672947222222222,15.775,231.4657424305556,1.075107799482078,8.09,54951.88519101487,68.6,81.19,2.07
2021-05-19,14.707294444444443,18.68,274.73226022222224,1.270118040443272,8.64,69821.01926454449,72.34,88.56,7.95
2021-05-20,14.740883333333333,20.01,294.96507549999995,1.3574491804539075,4.919999999999998,42784.77033107703,63.59,87.19,16.46
2021-05-21,14.773694444444445,21.99,324.8735408333334,1.4884563967863302,9.48,91000.0827847576,95.87,83.19,11.09
2021-05-22,14.805708333333332,22.865,338.53252104166666,1.5443367845172329,8.93,89518.1378945323,114.77,76.75,0.64
2021-05-23,14.836905555555555,22.405,332.42086897222225,1.510085773351212,7.190000000000001,70923.55540121387,102.71,79.62,10.07
2021-05-24,14.867266666666668,24.195,359.713517,1.6274006878646152,10.810000000000002,115622.82560183722,119.84,78.81,4.68
2021-05-25,14.896775,23.715,353.277019125,1.591955305762489,11.670000000000002,122831.14414187967,145.88,62.56,0.6
2021-05-26,14.925411111111112,15.45,230.59760166666663,1.035147366125035,7.18,49423.73112775742,150.37,55.75,0.05
2021-05-27,14.953155555555556,10.17,152.073592,0.6801240020686826,2.8200000000000003,12825.24763466402,35.84,80.75,24.0
2021-05-28,14.979991666666669,9.285,139.089222625,0.6198267800549511,11.23,46796.65419069319,142.45,65.25,2.43
2021-05-29,15.0059,10.175,152.6850325,0.6780666271266637,14.85,68047.93697699497,147.94,57.88,0.03
2021-05-30,15.03086388888889,11.605,174.43317543055556,0.7720780446011919,9.829999999999998,51546.186704082014,55.8,83.5,4.43
2021-05-31,15.054866666666666,17.225,259.32007833333336,1.144148293132232,15.77,123133.08107201538,151.73,67.75,0.41
2021-06-01,15.077891666666668,16.9,254.81636916666668,1.1208463605930756,17.88,137393.26746457507,154.98,51.5,0.0
2021-06-02,15.099922222222222,19.96,301.3944475555556,1.321861113339068,16.58,150912.24487245904,118.22,59.25,0.01
2021-06-03,15.120938888888888,23.53,355.79569205555555,1.5561203026414072,16.72,179906.0268078264,136.69,52.38,0.0
2021-06-04,15.140933333333331,26.45,400.4776866666666,1.7469200489621952,16.9,204949.88128939536,160.7,49.81,0.0
2021-06-05,15.15988611111111,28.64,434.1791382222222,1.889196250558171,14.5,190881.08233080845,154.67,52.94,0.0
2021-06-06,15.177783333333332,27.42,416.174819,1.806587918525652,12.259999999999998,154883.30739812614,154.34,60.38,0.01
2021-06-07,15.194611111111112,27.42,416.63623666666666,1.8045871526089288,13.04,165102.71541189388,147.81,63.38,0.06
2021-06-08,15.210361111111112,27.41,416.9159980555556,1.80206109505034,14.020000000000003,177814.0584512174,145.63,60.19,0.07
2021-06-09,15.22501388888889,27.61,420.3626334722222,1.813463041905636,14.599999999999998,186880.7864431472,146.56,61.06,0.15
2021-06-10,15.238563888888889,28.98,441.6135815,1.901754011159188,14.04,188965.9542669572,150.45,56.44,0.65
2021-06-11,15.251,26.475,403.770225,1.7359517408694514,9.31,114660.09244146448,112.95,60.75,1.86
2021-06-12,15.262308333333332,22.41,342.02832975,1.468323107524692,13.38,139690.99530067563,164.54,43.44,0.0
2021-06-13,15.272483333333334,23.965,366.0050630833333,1.5691619677655566,21.71,242709.38632665985,161.41,37.62,0.0
2021-06-14,15.281516666666668,22.17,338.7912245,1.4507722291962732,14.98,155110.22256176607,161.68,46.75,0.0
