Date,DLs,GDDs,PTTs,PTRs,DTRs,PTSs,PARs,RH2M,PRECTOTCORR
2022-04-04,12.426208333333332,17.225,214.04143854166668,1.38618310090568,18.97,100909.9098663972,134.75,70.38,0.0
2022-04-05,12.458616666666666,18.185,226.55994408333336,1.459632356187217,15.73,88799.73516388985,37.25,92.88,10.82
2022-04-06,12.490941666666666,21.87,273.17689425,1.750868796254352,10.260000000000002,70019.09607355249,68.31,93.38,8.24
2022-04-07,12.523175,18.605,232.993670875,1.485645613033436,8.769999999999998,51178.57182012089,130.45,70.81,1.26
2022-04-08,12.555311111111113,14.35,180.16871444444448,1.14294260596224,13.18,59628.27755525442,134.92,64.88,0.09
2022-04-09,12.587338888888889,11.665,146.8313081388889,0.9267248703613552,13.17,48681.9945590343,122.66,66.0,0.0
2022-04-10,12.619255555555556,14.415,181.90656883333332,1.1423019318801162,21.23,97468.01185286517,141.35,71.06,0.0
2022-04-11,12.651055555555557,16.465,208.29962972222225,1.301472428738928,20.71,109150.40597940024,136.14,79.62,0.06
2022-04-12,12.682725,19.19,243.38149275,1.5130817706762547,17.68,109147.14558767065,136.5,82.38,0.02
2022-04-13,12.714263888888889,20.585,261.72312215277776,1.619047723084419,13.31,88581.16030407432,91.6,83.94,0.04
2022-04-14,12.745663888888888,20.565,262.11457787499995,1.61348990364697,10.31,68887.79727163792,69.86,88.19,3.5
2022-04-15,12.776913888888888,19.7,251.70520361111116,1.5418433724540943,15.12,97252.3151285942,139.62,72.0,0.01
2022-04-16,12.808008333333332,20.575,263.5247714583333,1.6064168186440644,12.71,85798.28225888117,59.94,89.81,1.37
2022-04-17,12.838938888888888,21.41,274.8816816111111,1.6675832937041786,12.68,89500.23587727852,99.91,86.88,2.46
2022-04-18,12.8697,20.17,259.58184900000003,1.5672470997769956,10.84,72427.25451859251,111.83,77.12,0.55
2022-04-19,12.900280555555556,14.545,187.6345806805556,1.1274948585312852,13.81,66855.27979726213,140.95,60.06,0.0
2022-04-20,12.930675,15.845,204.886545375,1.225380732251023,18.97,100515.25126463435,140.98,70.5,0.0
2022-04-21,12.960875,18.485,239.581774375,1.426215436843577,16.270000000000003,101042.8640506569,115.97,78.25,0.06
2022-04-22,12.990869444444444,20.14,261.6361106111111,1.550319636890269,15.04,102238.3270914272,142.22,76.0,0.06
2022-04-23,13.020652777777777,20.25,263.66821875,1.5552215657390451,15.94,109448.25851713947,133.72,78.19,0.15
2022-04-24,13.050213888888887,20.86,272.2274617222222,1.5984412345732095,15.92,113115.6310046333,120.7,78.0,0.14
2022-04-25,13.079547222222224,22.475,293.96282381944445,1.7183316530877195,15.63,120191.59387273894,134.04,80.69,2.56
2022-04-26,13.108641666666667,22.53,295.33769675,1.7187135458352218,14.68,113666.53645672563,126.27,76.81,1.76
2022-04-27,13.137488888888887,20.23,265.7714002222222,1.5398680958816753,14.12,98601.90340348576,146.29,57.5,0.0
2022-04-28,13.166077777777778,19.895,261.93911738888886,1.5110802424074663,15.67,108082.59623960056,146.86,61.31,0.0
2022-04-29,13.194402777777777,20.27,267.4505443055555,1.5362574829183673,16.200000000000003,114334.74663239016,130.9,70.81,0.16
2022-04-30,13.22245277777778,22.15,292.87732902777776,1.6751808739469456,14.12,109360.99987370172,125.9,75.38,2.23
2022-05-01,13.250216666666669,22.845,302.70119975,1.724122750194022,13.71,109977.68473499894,103.67,87.75,8.65
2022-05-02,13.277683333333334,24.11,320.1249451666667,1.8158288155187716,14.52,123435.03252764816,128.12,73.81,0.6
2022-05-03,13.304847222222222,24.885,331.091123125,1.8703709696445217,14.05,123783.78235571978,128.48,79.69,3.31
2022-05-04,13.331697222222225,25.575,340.9581564583334,1.9183603988072704,13.890000000000004,126275.40420617118,135.55,73.5,0.45
2022-05-05,13.358222222222222,25.365,338.8313066666667,1.898830516369444,14.27,129177.28822914086,134.67,69.94,0.14
2022-05-06,13.384413888888888,23.445,313.797583625,1.7516643010765631,9.71,81563.93662419371,67.27,86.06,3.36
