Date,DLs,GDDs,PTTs,PTRs,DTRs,PTSs,PARs,RH2M,PRECTOTCORR
2022-06-04,14.685572222222222,18.71,274.7670562777778,1.2740395618829214,15.239999999999998,122990.19697328332,152.82,67.88,0.0
2022-06-05,14.701513888888888,19.985,293.8097550694444,1.3593838125136395,15.37,132779.8375095193,139.34,71.81,0.0
2022-06-06,14.716561111111112,21.3,313.4627516666667,1.4473489994831974,11.32,104440.44229532416,81.75,84.06,7.54
2022-06-07,14.730708333333334,21.22,312.5856308333333,1.44052814839748,7.739999999999998,71279.32807831108,87.41,86.19,6.12
2022-06-08,14.743941666666668,19.425,286.401066875,1.3174902912100055,13.670000000000002,115448.08824036858,108.29,82.38,24.31
2022-06-09,14.756255555555557,18.015,265.8339438333333,1.2208381680688345,8.43,66136.95147380333,110.29,78.5,0.42
2022-06-10,14.767636111111113,17.635,260.4272628194445,1.1941653943335926,12.29,94532.1003469496,94.76,76.94,11.47
2022-06-11,14.778077777777778,18.95,280.04457388888886,1.2823047953161852,10.32,85419.0629997645,123.02,81.94,8.19
2022-06-12,14.787572222222224,21.67,320.4466900555556,1.4654197236944084,9.88,93635.3005939553,91.65,88.25,6.59
2022-06-13,14.79611388888889,25.395,375.74731220833337,1.7163290436058567,13.130000000000004,145995.09665330657,122.96,85.06,3.98
2022-06-14,14.80369722222222,27.175,402.29047201388886,1.8356900706674064,15.29,182115.71437133965,147.95,87.62,3.26
2022-06-15,14.810311111111112,27.735,410.7639786666667,1.8726817952657608,12.39,150750.17862247446,155.39,83.19,0.4
2022-06-16,14.815955555555556,28.345,419.95826022222224,1.913140188205508,9.329999999999998,116104.06726183878,146.25,86.81,2.56
2022-06-17,14.820625,26.365,390.745778125,1.7789398220385444,7.529999999999998,87213.91551773282,135.66,75.88,0.35
2022-06-18,14.824316666666666,18.75,277.9559375,1.2648137800618129,10.7,88178.84630923647,158.54,68.5,0.0
2022-06-19,14.827025,17.1,253.5421275,1.1532994649971926,16.16,121499.78296402062,158.05,58.94,0.0
2022-06-20,14.828752777777778,20.02,296.8716306111112,1.3500798280217992,15.800000000000002,139110.65813934666,116.08,66.25,0.0
2022-06-21,14.829491666666666,23.705,351.5330999583333,1.5985038821852176,20.31,211754.38250494568,163.31,76.81,0.0
2022-06-22,14.829247222222222,26.09,386.8950600277778,1.759361052454712,15.8,181300.65481698615,134.82,84.69,2.75
2022-06-23,14.828019444444443,23.115,342.74966945833336,1.5588730569584195,11.87,120653.77264086244,160.59,71.06,0.03
2022-06-24,14.825805555555556,21.525,319.1254645833333,1.4518604010649598,16.470000000000002,155848.76130423712,163.11,68.12,0.0
2022-06-25,14.822608333333331,22.535,334.0274787916667,1.5203127204894775,16.630000000000003,164675.53140067143,124.01,70.19,0.82
2022-06-26,14.818433333333331,25.29,374.758179,1.7066581487471684,9.86,109511.64968700078,103.82,85.56,7.58
2022-06-27,14.813280555555554,20.455,303.00565376388886,1.380855504848221,10.489999999999998,94168.8927864218,162.48,71.38,0.0
2022-06-28,14.807152777777778,18.61,275.56111319444443,1.2568250141870247,15.939999999999998,130079.18302558675,147.59,65.69,0.0
2022-06-29,14.800058333333332,19.865,294.0031587916667,1.3422244394307006,18.47,160735.68847711632,161.11,64.12,0.0
2022-06-30,14.792,23.165,342.65668,1.56604921579232,18.39,186422.2845163968,162.52,63.0,0.0
2022-07-01,14.78298611111111,25.88,382.58368055555553,1.7506611861421022,15.68,177363.66884066357,131.84,79.25,1.97
2022-07-02,14.773019444444444,24.84,366.961803,1.6814436678577145,9.28,100616.24427618204,128.89,78.44,3.66
2022-07-03,14.76211111111111,24.355,359.5312161111111,1.6498317765450592,12.71,134915.11870288904,155.43,69.94,0.0
2022-07-04,14.750269444444443,24.255,357.767785375,1.64437674114051,14.97,157998.5067107332,150.37,72.12,0.0
2022-07-05,14.737497222222222,25.42,374.6271793888889,1.7248518942327575,11.400000000000002,125880.32795596952,90.98,90.06,7.46
2022-07-06,14.723811111111113,23.085,339.8991795,1.567868524378124,6.91,69163.72838407476,57.75,90.44,6.03
2022-07-07,14.709216666666666,23.695,348.53488891666666,1.6108947564622182,9.810000000000002,100585.3673645092,125.56,80.56,0.01
2022-07-08,14.693722222222222,21.335,313.4905636111111,1.4519806266470563,4.609999999999999,42470.48486632366,46.52,90.31,31.59
2022-07-09,14.677344444444444,22.95,336.84505500000006,1.563634354080098,9.52,94133.58667207956,93.76,81.88,0.46
2022-07-10,14.660091666666666,21.555,315.998275875,1.470318227887388,14.329999999999998,132769.27537936324,156.12,69.56,0.0
2022-07-11,14.641975,23.21,339.84023975,1.5851686674782604,13.64,135743.43299160048,141.12,73.06,0.03
2022-07-12,14.623005555555556,24.045,351.61016858333335,1.6443268046810562,11.069999999999997,113834.96751164772,143.25,79.56,1.89
2022-07-13,14.6032,22.655,330.835496,1.5513723019612142,13.19,127448.55742263832,141.17,78.25,1.83
2022-07-14,14.582569444444443,21.83,318.3374909722222,1.4969926996175988,11.66,108255.6042261099,137.99,79.62,0.45
2022-07-15,14.561125,22.26,324.1306425,1.5287280344066825,13.04,123089.95339023496,135.73,74.69,14.77
2022-07-16,14.538883333333334,22.78,331.1957623333334,1.5668328493820594,11.04,106319.9814032167,108.41,88.25,22.95
2022-07-17,14.515858333333332,21.535,312.5990092083333,1.483549887680313,4.509999999999998,40929.5392539329,38.57,94.81,49.75
2022-07-18,14.49206388888889,23.395,339.0418346805556,1.614331828742283,7.59,74585.65380520614,81.11,84.06,2.85
2022-07-19,14.46751388888889,24.27,351.1265620833334,1.6775515258803009,11.7,118870.32488054332,144.59,79.69,0.0
2022-07-20,14.442225,25.925,374.414683125,1.795083513793754,11.829999999999998,127938.6367549006,139.09,85.75,2.11
