Date,DLs,GDDs,PTTs,PTRs,DTRs,PTSs,PARs,RH2M,PRECTOTCORR
2021-05-10,14.286475,7.995,114.220367625,0.5596202002243381,8.81,28752.42923608185,97.02,69.69,0.1
2021-05-11,14.324658333333332,7.535,107.93630054166664,0.5260160364499677,15.81,46488.61465848954,146.18,63.44,0.0
2021-05-12,14.362255555555556,10.055,144.4124796111111,0.7000989476273843,17.630000000000003,73132.37593929062,135.77,61.0,0.0
2021-05-13,14.399244444444443,11.445,164.79935266666664,0.794833370886744,17.77,84335.92824487401,119.01,58.44,0.0
2021-05-14,14.435611111111111,12.085,174.45436027777777,0.8371658052424367,18.09,91114.09481216548,123.64,60.62,0.0
2021-05-15,14.47133611111111,11.395,164.9008749861111,0.7874186538484794,7.470000000000001,35651.859644888515,43.9,83.31,1.59
2021-05-16,14.506402777777778,16.05,232.8277645833333,1.106407994171156,10.88,73494.25488028514,112.58,81.25,0.19
2021-05-17,14.540788888888889,16.14,234.68833266666667,1.1099810418355722,14.36,98008.53651975088,126.82,72.5,0.0
2021-05-18,14.574480555555557,17.075,248.8592554861111,1.1715683406288733,10.829999999999998,78560.69827410005,76.2,84.88,9.09
2021-05-19,14.607458333333334,19.49,284.69936291666664,1.334249912287958,9.42,78350.55009229024,52.33,85.19,1.66
2021-05-20,14.6397,22.065,323.0249805,1.5072030164552552,9.13,86351.33561629201,78.16,80.94,0.25
2021-05-21,14.671194444444446,20.525,301.1262659722222,1.3989999299458689,4.330000000000002,38258.85812353303,60.18,88.0,3.0
2021-05-22,14.701919444444446,22.465,330.2786203194445,1.5280317706059166,11.130000000000004,108088.54245773325,123.75,82.69,1.02
2021-05-23,14.731855555555557,21.525,317.1031908333333,1.461119403379072,8.45,78948.66102020515,65.01,87.0,7.28
2021-05-24,14.760988888888887,20.53,303.0431018888889,1.3908282266544925,13.9,124355.40090344948,114.38,82.31,0.35
2021-05-25,14.789297222222222,20.81,307.7652751944444,1.4070986394628096,11.82,107600.58354208105,95.06,86.62,1.82
2021-05-26,14.816766666666666,19.725,292.2607225,1.331262106217506,9.849999999999998,85308.07094294413,157.36,71.12,0.09
2021-05-27,14.843377777777778,8.265,122.68051733333334,0.5568139626799531,2.83,10306.821878495652,36.98,76.5,14.35
2021-05-28,14.869113888888888,6.77,100.66390102777775,0.4553062173435202,5.82,17422.554223384926,64.34,73.0,1.25
2021-05-29,14.893958333333334,9.46,140.89684583333332,0.6351568728930913,16.7,70090.29248806788,158.36,61.5,0.0
2021-05-30,14.917894444444444,10.765,160.59113369444444,0.7216165820243473,17.63,84471.73255196208,107.18,57.94,0.0
2021-05-31,14.940905555555556,15.41,230.2393546111111,1.031396654151931,14.56,100172.3472543736,128.41,68.81,0.0
2021-06-01,14.96297777777778,18.025,269.7076744444444,1.204639896396142,15.13,122118.16196044456,142.3,73.06,0.01
2021-06-02,14.984091666666668,18.32,274.5085593333334,1.2226300003726174,17.380000000000003,142976.9668318141,143.29,61.06,0.0
2021-06-03,15.004236111111112,20.89,313.4384923611111,1.392273478323251,19.2,180591.5575947574,137.12,67.56,0.06
2021-06-04,15.023397222222224,23.49,352.89960075,1.5635611341790383,17.740000000000002,188106.12128026367,149.84,64.81,0.09
