Date,DLs,GDDs,PTTs,PTRs,DTRs,PTSs,PARs,RH2M,PRECTOTCORR
2020-05-15,14.602055555555555,13.71,200.19418166666665,0.9389089055193904,15.02,87814.32674037326,147.19,68.38,0.0
2020-05-16,14.637861111111112,14.95,218.8360236111112,1.021324077781552,12.44,79697.88803481466,69.28,85.5,26.59
2020-05-17,14.672947222222222,10.43,153.03883952777778,0.7108319713849808,3.640000000000001,16347.464335684075,26.21,90.06,43.5
2020-05-18,14.707294444444443,12.055,177.2964345277778,0.8196612943010516,6.129999999999999,31968.573623905377,70.14,83.56,0.42
2020-05-19,14.740883333333333,14.63,215.65912316666663,0.9924778365837416,9.1,57857.9087335121,109.31,84.94,0.04
2020-05-20,14.773694444444445,17.11,252.77791194444444,1.1581395611193317,13.1,97842.94719434394,129.27,82.94,0.02
2020-05-21,14.805708333333332,15.025,222.45576770833333,1.0148112918159382,4.830000000000002,31816.322964895877,51.62,83.31,0.09
2020-05-22,14.836905555555555,15.695,232.86523269444444,1.0578351355834532,5.83,40285.293757934895,56.95,82.94,0.82
2020-05-23,14.867266666666668,17.345,257.8727403333333,1.166656951064755,7.550000000000001,57891.328228656326,77.45,89.62,8.91
2020-05-24,14.896775,19.68,293.168532,1.3210913100318693,12.259999999999998,107085.35394113102,87.05,91.5,5.64
2020-05-25,14.925411111111112,20.63,307.9112312222222,1.382206483052393,9.92,91178.72196052596,89.88,83.62,5.48
2020-05-26,14.953155555555556,21.79,325.82925955555555,1.457217502957384,8.780000000000001,85555.40358316105,92.69,89.25,18.79
2020-05-27,14.979991666666669,19.895,298.02693420833333,1.3281048776729405,4.850000000000001,43305.07761156559,96.27,85.06,4.15
2020-05-28,15.0059,20.23,303.569357,1.3481363996827915,9.54,86915.72338305617,130.05,71.88,0.25
2020-05-29,15.03086388888889,14.965,224.93687809722223,0.9956180902590984,9.29,62818.898215874055,126.57,74.69,0.0
2020-05-30,15.054866666666666,14.735,221.8334603333333,0.9787532713673984,11.71,78215.14558340322,154.56,69.38,0.0
2020-05-31,15.077891666666668,16.78,253.0070221666667,1.1128876882101664,17.02,129856.21651743307,151.33,74.75,0.23
2020-06-01,15.099922222222222,22.625,341.63574027777776,1.498352088642105,19.55,201704.11846515708,149.25,78.12,3.82
2020-06-02,15.120938888888888,25.83,390.5738515,1.7082272595506818,17.900000000000002,211429.1915766348,128.37,80.06,9.5
2020-06-03,15.140933333333331,22.33,338.0970413333334,1.4748100073091048,13.54,138625.3569827236,157.95,71.38,0.08
2020-06-04,15.15988611111111,23.565,357.2427162083333,1.554431202667713,15.37,166480.42833215892,135.31,72.31,2.5
2020-06-05,15.177783333333332,22.105,335.5049005833333,1.4564050305984515,10.89,110908.56659172665,158.7,73.31,1.22
2020-06-06,15.194611111111112,21.43,325.6205161111111,1.4103684420280582,11.6,114786.10900089686,118.06,69.94,4.77
2020-06-07,15.210361111111112,25.17,382.8447891666667,1.6547930595555296,15.78,183780.42847062825,150.59,78.69,0.18
2020-06-08,15.22501388888889,27.445,417.8505061805556,1.8026256133683511,15.429999999999996,196324.5233960136,161.52,77.0,0.0
2020-06-09,15.238563888888889,23.56,359.0205652222222,1.5460774500659238,9.82,107449.6115958737,67.89,87.56,17.97
2020-06-10,15.251,18.,274.518,1.1802504753786638,6.76,56603.83272335999,105.39,73.44,0.42
2020-06-11,15.262308333333332,18.765,286.39721587500003,1.2294994695538082,14.670000000000002,128247.56390920932,156.0,68.19,0.0
2020-06-12,15.272483333333334,20.665,315.60586808333335,1.3530870879981316,16.37,157809.59469310867,154.31,67.94,0.12
2020-06-13,15.281516666666668,17.665,269.94799191666664,1.155971647665862,9.69,79946.66161483801,133.42,77.5,0.35
2020-06-14,15.2894,19.395,296.53791299999995,1.2685259068374168,13.15,119241.22197268384,156.63,73.69,0.93
2020-06-15,15.296127777777777,22.605,345.76896841666667,1.4778249978298794,16.630000000000003,175909.6894860753,119.01,77.19,0.14
2020-06-16,15.301694444444443,24.965,382.00680180555554,1.6315186589720456,13.549999999999995,158409.02177275033,156.42,72.75,0.0
2020-06-17,15.306094444444446,24.74,378.6727765555556,1.6163496239878306,13.12,152087.07362654273,152.6,75.56,0.0
2020-06-18,15.309325,24.905,381.278739125,1.626786288748851,10.37,121061.8715554094,72.74,83.5,19.91
2020-06-19,15.311380555555557,20.15,308.5243181944444,1.3160145766665572,6.080000000000002,57443.02827766438,107.77,80.25,3.42
2020-06-20,15.312266666666668,20.23,309.76715466666667,1.3211629891503107,7.539999999999999,71528.01813460512,87.5,73.06,1.1
